,Date,D0,D1,Value
51988,1997-04,M1,MXN100,
51989,1997-04,M1,ZAR1,0.3294
51990,1997-04,M1,JPY100,1.1549
51991,1997-04,M1,AUD1,1.1443
51992,1997-04,M1,CNY100,
51993,1997-04,M1,HKD100,
51994,1997-04,M1,KRW100,
51995,1997-04,M1,MYR100,
51996,1997-04,M1,NZD1,
51997,1997-04,M1,SGD100,
51998,1997-04,M1,THB100,
51999,1997-04,M1,XDR1,2.00733
52000,1997-05,M0,EUR1,
52001,1997-05,M0,GBP1,2.3368
52002,1997-05,M0,DKK100,22.0695
52003,1997-05,M0,NOK100,20.266
52004,1997-05,M0,CZK100,
52005,1997-05,M0,HUF100,
52006,1997-05,M0,PLN100,
52007,1997-05,M0,RUB100,
52008,1997-05,M0,SEK100,18.636
52009,1997-05,M0,TRY100,
52010,1997-05,M0,USD1,1.4324
52011,1997-05,M0,CAD1,1.0373
52012,1997-05,M0,ARS100,
52013,1997-05,M0,BRL100,
52014,1997-05,M0,MXN100,
52015,1997-05,M0,ZAR1,0.3206
52016,1997-05,M0,JPY100,1.202865
52017,1997-05,M0,AUD1,1.110075
52018,1997-05,M0,CNY100,
52019,1997-05,M0,HKD100,
52020,1997-05,M0,KRW100,
52021,1997-05,M0,MYR100,
52022,1997-05,M0,NZD1,
52023,1997-05,M0,SGD100,
52024,1997-05,M0,THB100,
52025,1997-05,M0,XDR1,1.9844220000000001
52026,1997-05,M1,EUR1,
52027,1997-05,M1,GBP1,2.314
52028,1997-05,M1,DKK100,21.81
52029,1997-05,M1,NOK100,19.9
52030,1997-05,M1,CZK100,
52031,1997-05,M1,HUF100,
52032,1997-05,M1,PLN100,
52033,1997-05,M1,RUB100,
52034,1997-05,M1,SEK100,18.26
52035,1997-05,M1,TRY100,
52036,1997-05,M1,USD1,1.4122
52037,1997-05,M1,CAD1,1.0215
52038,1997-05,M1,ARS100,
52039,1997-05,M1,BRL100,
52040,1997-05,M1,MXN100,
52041,1997-05,M1,ZAR1,0.316
52042,1997-05,M1,JPY100,1.2127
52043,1997-05,M1,AUD1,1.0747
52044,1997-05,M1,CNY100,
52045,1997-05,M1,HKD100,
52046,1997-05,M1,KRW100,
52047,1997-05,M1,MYR100,
52048,1997-05,M1,NZD1,
52049,1997-05,M1,SGD100,
52050,1997-05,M1,THB100,
52051,1997-05,M1,XDR1,1.96354
52052,1997-06,M0,EUR1,
52053,1997-06,M0,GBP1,2.3675
52054,1997-06,M0,DKK100,21.9229
52055,1997-06,M0,NOK100,19.9819
52056,1997-06,M0,CZK100,
52057,1997-06,M0,HUF100,
52058,1997-06,M0,PLN100,
52059,1997-06,M0,RUB100,
52060,1997-06,M0,SEK100,18.6019
52061,1997-06,M0,TRY100,
52062,1997-06,M0,USD1,1.4411
52063,1997-06,M0,CAD1,1.0407
52064,1997-06,M0,ARS100,
52065,1997-06,M0,BRL100,
52066,1997-06,M0,MXN100,
52067,1997-06,M0,ZAR1,0.3202
52068,1997-06,M0,JPY100,1.260429
52069,1997-06,M0,AUD1,1.0864
52070,1997-06,M0,CNY100,
52071,1997-06,M0,HKD100,
52072,1997-06,M0,KRW100,
52073,1997-06,M0,MYR100,
52074,1997-06,M0,NZD1,
52075,1997-06,M0,SGD100,
52076,1997-06,M0,THB100,
52077,1997-06,M0,XDR1,2.005036
52078,1997-06,M1,EUR1,
52079,1997-06,M1,GBP1,2.4147
52080,1997-06,M1,DKK100,21.96
52081,1997-06,M1,NOK100,19.92
52082,1997-06,M1,CZK100,
52083,1997-06,M1,HUF100,
52084,1997-06,M1,PLN100,
52085,1997-06,M1,RUB100,
52086,1997-06,M1,SEK100,18.84
52087,1997-06,M1,TRY100,
52088,1997-06,M1,USD1,1.4533
52089,1997-06,M1,CAD1,1.0534
52090,1997-06,M1,ARS100,
52091,1997-06,M1,BRL100,
52092,1997-06,M1,MXN100,
52093,1997-06,M1,ZAR1,0.3211
52094,1997-06,M1,JPY100,1.2711
52095,1997-06,M1,AUD1,1.0827
52096,1997-06,M1,CNY100,
52097,1997-06,M1,HKD100,
52098,1997-06,M1,KRW100,
52099,1997-06,M1,MYR100,
52100,1997-06,M1,NZD1,
52101,1997-06,M1,SGD100,
52102,1997-06,M1,THB100,
52103,1997-06,M1,XDR1,2.02502
52104,1997-07,M0,EUR1,
52105,1997-07,M0,GBP1,2.474
52106,1997-07,M0,DKK100,21.7152
52107,1997-07,M0,NOK100,19.9017
52108,1997-07,M0,CZK100,
52109,1997-07,M0,HUF100,
52110,1997-07,M0,PLN100,
52111,1997-07,M0,RUB100,
52112,1997-07,M0,SEK100,18.9413
52113,1997-07,M0,TRY100,
52114,1997-07,M0,USD1,1.4802
52115,1997-07,M0,CAD1,1.0751
52116,1997-07,M0,ARS100,
52117,1997-07,M0,BRL100,
52118,1997-07,M0,MXN100,
52119,1997-07,M0,ZAR1,0.3247
52120,1997-07,M0,JPY100,1.285304
52121,1997-07,M0,AUD1,1.098387
52122,1997-07,M0,CNY100,
52123,1997-07,M0,HKD100,
52124,1997-07,M0,KRW100,
52125,1997-07,M0,MYR100,
52126,1997-07,M0,NZD1,
52127,1997-07,M0,SGD100,
52128,1997-07,M0,THB100,
52129,1997-07,M0,XDR1,2.040568
52130,1997-07,M1,EUR1,
52131,1997-07,M1,GBP1,2.4758
52132,1997-07,M1,DKK100,21.63
52133,1997-07,M1,NOK100,19.86
52134,1997-07,M1,CZK100,
52135,1997-07,M1,HUF100,
52136,1997-07,M1,PLN100,
52137,1997-07,M1,RUB100,
52138,1997-07,M1,SEK100,19.01
52139,1997-07,M1,TRY100,
52140,1997-07,M1,USD1,1.5092
52141,1997-07,M1,CAD1,1.0935
52142,1997-07,M1,ARS100,
52143,1997-07,M1,BRL100,
52144,1997-07,M1,MXN100,
52145,1997-07,M1,ZAR1,0.327
52146,1997-07,M1,JPY100,1.2806
52147,1997-07,M1,AUD1,1.1245
52148,1997-07,M1,CNY100,
52149,1997-07,M1,HKD100,
52150,1997-07,M1,KRW100,
52151,1997-07,M1,MYR100,
52152,1997-07,M1,NZD1,
52153,1997-07,M1,SGD100,
52154,1997-07,M1,THB100,
52155,1997-07,M1,XDR1,2.0579
52156,1997-08,M0,EUR1,
52157,1997-08,M0,GBP1,2.4246
52158,1997-08,M0,DKK100,21.570999999999998
52159,1997-08,M0,NOK100,19.835
52160,1997-08,M0,CZK100,
52161,1997-08,M0,HUF100,
52162,1997-08,M0,PLN100,
52163,1997-08,M0,RUB100,
52164,1997-08,M0,SEK100,18.93
52165,1997-08,M0,TRY100,
52166,1997-08,M0,USD1,1.5145
52167,1997-08,M0,CAD1,1.09
52168,1997-08,M0,ARS100,
52169,1997-08,M0,BRL100,
52170,1997-08,M0,MXN100,
52171,1997-08,M0,ZAR1,0.32299999999999995
52172,1997-08,M0,JPY100,1.2847
52173,1997-08,M0,AUD1,1.122125
52174,1997-08,M0,CNY100,
52175,1997-08,M0,HKD100,
52176,1997-08,M0,KRW100,
52177,1997-08,M0,MYR100,
52178,1997-08,M0,NZD1,
52179,1997-08,M0,SGD100,
52180,1997-08,M0,THB100,
52181,1997-08,M0,XDR1,2.05039
52182,1997-08,M1,EUR1,
52183,1997-08,M1,GBP1,2.4042
52184,1997-08,M1,DKK100,21.7
52185,1997-08,M1,NOK100,20.01
52186,1997-08,M1,CZK100,
52187,1997-08,M1,HUF100,
52188,1997-08,M1,PLN100,
52189,1997-08,M1,RUB100,
52190,1997-08,M1,SEK100,18.98
52191,1997-08,M1,TRY100,
52192,1997-08,M1,USD1,1.4835
52193,1997-08,M1,CAD1,1.0669
52194,1997-08,M1,ARS100,
52195,1997-08,M1,BRL100,
52196,1997-08,M1,MXN100,
52197,1997-08,M1,ZAR1,0.3166
52198,1997-08,M1,JPY100,1.2432
52199,1997-08,M1,AUD1,1.0895
52200,1997-08,M1,CNY100,
52201,1997-08,M1,HKD100,
52202,1997-08,M1,KRW100,
52203,1997-08,M1,MYR100,
52204,1997-08,M1,NZD1,
52205,1997-08,M1,SGD100,
52206,1997-08,M1,THB100,
52207,1997-08,M1,XDR1,2.02192
52208,1997-09,M0,EUR1,
52209,1997-09,M0,GBP1,2.3556
52210,1997-09,M0,DKK100,21.6086
52211,1997-09,M0,NOK100,20.1145
52212,1997-09,M0,CZK100,
52213,1997-09,M0,HUF100,
52214,1997-09,M0,PLN100,
52215,1997-09,M0,RUB100,
52216,1997-09,M0,SEK100,19.1086
52217,1997-09,M0,TRY100,
52218,1997-09,M0,USD1,1.472
52219,1997-09,M0,CAD1,1.0612
52220,1997-09,M0,ARS100,
52221,1997-09,M0,BRL100,
52222,1997-09,M0,MXN100,
52223,1997-09,M0,ZAR1,0.3137
52224,1997-09,M0,JPY100,1.2184
52225,1997-09,M0,AUD1,1.0647360000000001
52226,1997-09,M0,CNY100,
52227,1997-09,M0,HKD100,
52228,1997-09,M0,KRW100,
52229,1997-09,M0,MYR100,
52230,1997-09,M0,NZD1,
52231,1997-09,M0,SGD100,
52232,1997-09,M0,THB100,
52233,1997-09,M0,XDR1,2.001546
52234,1997-09,M1,EUR1,
52235,1997-09,M1,GBP1,2.351
52236,1997-09,M1,DKK100,21.59
52237,1997-09,M1,NOK100,20.49
52238,1997-09,M1,CZK100,
52239,1997-09,M1,HUF100,
52240,1997-09,M1,PLN100,
52241,1997-09,M1,RUB100,
52242,1997-09,M1,SEK100,19.16
52243,1997-09,M1,TRY100,
52244,1997-09,M1,USD1,1.4566
52245,1997-09,M1,CAD1,1.0534
52246,1997-09,M1,ARS100,
52247,1997-09,M1,BRL100,
52248,1997-09,M1,MXN100,
52249,1997-09,M1,ZAR1,0.312
52250,1997-09,M1,JPY100,1.2
52251,1997-09,M1,AUD1,1.048
52252,1997-09,M1,CNY100,
52253,1997-09,M1,HKD100,
52254,1997-09,M1,KRW100,
52255,1997-09,M1,MYR100,
52256,1997-09,M1,NZD1,
52257,1997-09,M1,SGD100,
52258,1997-09,M1,THB100,
52259,1997-09,M1,XDR1,1.9822799999999998
52260,1997-10,M0,EUR1,
52261,1997-10,M0,GBP1,2.3687
52262,1997-10,M0,DKK100,21.6943
52263,1997-10,M0,NOK100,20.5135
52264,1997-10,M0,CZK100,
52265,1997-10,M0,HUF100,
52266,1997-10,M0,PLN100,
52267,1997-10,M0,RUB100,
52268,1997-10,M0,SEK100,19.1665
52269,1997-10,M0,TRY100,
52270,1997-10,M0,USD1,1.4523
52271,1997-10,M0,CAD1,1.0479
52272,1997-10,M0,ARS100,
52273,1997-10,M0,BRL100,
52274,1997-10,M0,MXN100,
52275,1997-10,M0,ZAR1,0.3083
52276,1997-10,M0,JPY100,1.199478
52277,1997-10,M0,AUD1,1.046909
52278,1997-10,M0,CNY100,
52279,1997-10,M0,HKD100,
52280,1997-10,M0,KRW100,
52281,1997-10,M0,MYR100,
52282,1997-10,M0,NZD1,
52283,1997-10,M0,SGD100,
52284,1997-10,M0,THB100,
52285,1997-10,M0,XDR1,1.989727
52286,1997-10,M1,EUR1,
52287,1997-10,M1,GBP1,2.3515
52288,1997-10,M1,DKK100,21.42
52289,1997-10,M1,NOK100,20.07
52290,1997-10,M1,CZK100,
52291,1997-10,M1,HUF100,
52292,1997-10,M1,PLN100,
52293,1997-10,M1,RUB100,
52294,1997-10,M1,SEK100,18.72
52295,1997-10,M1,TRY100,
52296,1997-10,M1,USD1,1.409
52297,1997-10,M1,CAD1,1.0017
52298,1997-10,M1,ARS100,
52299,1997-10,M1,BRL100,
52300,1997-10,M1,MXN100,
52301,1997-10,M1,ZAR1,0.2924
52302,1997-10,M1,JPY100,1.1711
52303,1997-10,M1,AUD1,0.9873
52304,1997-10,M1,CNY100,
52305,1997-10,M1,HKD100,
52306,1997-10,M1,KRW100,
52307,1997-10,M1,MYR100,
52308,1997-10,M1,NZD1,
52309,1997-10,M1,SGD100,
52310,1997-10,M1,THB100,
52311,1997-10,M1,XDR1,1.9361
52312,1997-11,M0,EUR1,
52313,1997-11,M0,GBP1,2.3737
52314,1997-11,M0,DKK100,21.3295
52315,1997-11,M0,NOK100,19.9265
52316,1997-11,M0,CZK100,
52317,1997-11,M0,HUF100,
52318,1997-11,M0,PLN100,
52319,1997-11,M0,RUB100,
52320,1997-11,M0,SEK100,18.596
52321,1997-11,M0,TRY100,
52322,1997-11,M0,USD1,1.4069999999999998
52323,1997-11,M0,CAD1,0.9959
52324,1997-11,M0,ARS100,
52325,1997-11,M0,BRL100,
52326,1997-11,M0,MXN100,
52327,1997-11,M0,ZAR1,0.2908
52328,1997-11,M0,JPY100,1.12432
52329,1997-11,M0,AUD1,0.978045
52330,1997-11,M0,CNY100,
52331,1997-11,M0,HKD100,
52332,1997-11,M0,KRW100,
52333,1997-11,M0,MYR100,
52334,1997-11,M0,NZD1,
52335,1997-11,M0,SGD100,
52336,1997-11,M0,THB100,
52337,1997-11,M0,XDR1,1.9326009999999998
52338,1997-11,M1,EUR1,
52339,1997-11,M1,GBP1,2.3888
52340,1997-11,M1,DKK100,21.21
52341,1997-11,M1,NOK100,19.79
52342,1997-11,M1,CZK100,
52343,1997-11,M1,HUF100,
52344,1997-11,M1,PLN100,
52345,1997-11,M1,RUB100,
52346,1997-11,M1,SEK100,18.39
52347,1997-11,M1,TRY100,
52348,1997-11,M1,USD1,1.426
52349,1997-11,M1,CAD1,1.0015
52350,1997-11,M1,ARS100,
52351,1997-11,M1,BRL100,
52352,1997-11,M1,MXN100,
52353,1997-11,M1,ZAR1,0.2936
52354,1997-11,M1,JPY100,1.1147
52355,1997-11,M1,AUD1,0.9737
52356,1997-11,M1,CNY100,
52357,1997-11,M1,HKD100,
52358,1997-11,M1,KRW100,
52359,1997-11,M1,MYR100,
52360,1997-11,M1,NZD1,
52361,1997-11,M1,SGD100,
52362,1997-11,M1,THB100,
52363,1997-11,M1,XDR1,1.9352599999999998
52364,1997-12,M0,EUR1,
52365,1997-12,M0,GBP1,2.3896
52366,1997-12,M0,DKK100,21.2448
52367,1997-12,M0,NOK100,19.8357
52368,1997-12,M0,CZK100,
52369,1997-12,M0,HUF100,
52370,1997-12,M0,PLN100,
52371,1997-12,M0,RUB100,
52372,1997-12,M0,SEK100,18.4671
52373,1997-12,M0,TRY100,
52374,1997-12,M0,USD1,1.4387
52375,1997-12,M0,CAD1,1.0085
52376,1997-12,M0,ARS100,
52377,1997-12,M0,BRL100,
52378,1997-12,M0,MXN100,
52379,1997-12,M0,ZAR1,0.2952
52380,1997-12,M0,JPY100,1.111357
52381,1997-12,M0,AUD1,0.95301
52382,1997-12,M0,CNY100,
52383,1997-12,M0,HKD100,
52384,1997-12,M0,KRW100,
52385,1997-12,M0,MYR100,
52386,1997-12,M0,NZD1,
52387,1997-12,M0,SGD100,
52388,1997-12,M0,THB100,
52389,1997-12,M0,XDR1,1.94755
52390,1997-12,M1,EUR1,
52391,1997-12,M1,GBP1,2.4082
52392,1997-12,M1,DKK100,21.32
52393,1997-12,M1,NOK100,19.78
52394,1997-12,M1,CZK100,
52395,1997-12,M1,HUF100,
52396,1997-12,M1,PLN100,
52397,1997-12,M1,RUB100,
52398,1997-12,M1,SEK100,18.4
52399,1997-12,M1,TRY100,
52400,1997-12,M1,USD1,1.4549
52401,1997-12,M1,CAD1,1.0147
52402,1997-12,M1,ARS100,
52403,1997-12,M1,BRL100,
52404,1997-12,M1,MXN100,
52405,1997-12,M1,ZAR1,0.2988
52406,1997-12,M1,JPY100,1.1196
52407,1997-12,M1,AUD1,0.9493
52408,1997-12,M1,CNY100,
52409,1997-12,M1,HKD100,
52410,1997-12,M1,KRW100,
52411,1997-12,M1,MYR100,
52412,1997-12,M1,NZD1,
52413,1997-12,M1,SGD100,
52414,1997-12,M1,THB100,
52415,1997-12,M1,XDR1,1.9635599999999998
52416,1998-01,M0,EUR1,
52417,1998-01,M0,GBP1,2.411
52418,1998-01,M0,DKK100,21.3125
52419,1998-01,M0,NOK100,19.6695
52420,1998-01,M0,CZK100,
52421,1998-01,M0,HUF100,
52422,1998-01,M0,PLN100,
52423,1998-01,M0,RUB100,24.471999999999998
52424,1998-01,M0,SEK100,18.391
52425,1998-01,M0,TRY100,
52426,1998-01,M0,USD1,1.4739
52427,1998-01,M0,CAD1,1.0234
52428,1998-01,M0,ARS100,
52429,1998-01,M0,BRL100,
52430,1998-01,M0,MXN100,
52431,1998-01,M0,ZAR1,0.2981
52432,1998-01,M0,JPY100,1.139425
52433,1998-01,M0,AUD1,0.966685
52434,1998-01,M0,CNY100,
52435,1998-01,M0,HKD100,
52436,1998-01,M0,KRW100,
52437,1998-01,M0,MYR100,
52438,1998-01,M0,NZD1,
52439,1998-01,M0,SGD100,
52440,1998-01,M0,THB100,
52441,1998-01,M0,XDR1,1.980347
52442,1998-01,M1,EUR1,
52443,1998-01,M1,GBP1,2.4075
52444,1998-01,M1,DKK100,21.16
52445,1998-01,M1,NOK100,19.42
52446,1998-01,M1,CZK100,
52447,1998-01,M1,HUF100,
52448,1998-01,M1,PLN100,
52449,1998-01,M1,RUB100,24.37
52450,1998-01,M1,SEK100,18.18
52451,1998-01,M1,TRY100,
52452,1998-01,M1,USD1,1.475
52453,1998-01,M1,CAD1,1.0075
52454,1998-01,M1,ARS100,
52455,1998-01,M1,BRL100,
52456,1998-01,M1,MXN100,
52457,1998-01,M1,ZAR1,0.2991
52458,1998-01,M1,JPY100,1.1588
52459,1998-01,M1,AUD1,0.986
52460,1998-01,M1,CNY100,
52461,1998-01,M1,HKD100,
52462,1998-01,M1,KRW100,
52463,1998-01,M1,MYR100,
52464,1998-01,M1,NZD1,
52465,1998-01,M1,SGD100,
52466,1998-01,M1,THB100,
52467,1998-01,M1,XDR1,1.9802400000000002
52468,1998-02,M0,EUR1,
52469,1998-02,M0,GBP1,2.3984
52470,1998-02,M0,DKK100,21.17
52471,1998-02,M0,NOK100,19.3685
52472,1998-02,M0,CZK100,
52473,1998-02,M0,HUF100,
52474,1998-02,M0,PLN100,
52475,1998-02,M0,RUB100,24.193
52476,1998-02,M0,SEK100,18.114
52477,1998-02,M0,TRY100,
52478,1998-02,M0,USD1,1.4637
52479,1998-02,M0,CAD1,1.0199
52480,1998-02,M0,ARS100,
52481,1998-02,M0,BRL100,
52482,1998-02,M0,MXN100,
52483,1998-02,M0,ZAR1,0.2965
52484,1998-02,M0,JPY100,1.164045
52485,1998-02,M0,AUD1,0.98706
52486,1998-02,M0,CNY100,
52487,1998-02,M0,HKD100,
52488,1998-02,M0,KRW100,
52489,1998-02,M0,MYR100,
52490,1998-02,M0,NZD1,
52491,1998-02,M0,SGD100,
52492,1998-02,M0,THB100,
52493,1998-02,M0,XDR1,1.976335
52494,1998-02,M1,EUR1,
52495,1998-02,M1,GBP1,2.4184
52496,1998-02,M1,DKK100,21.25
52497,1998-02,M1,NOK100,19.43
52498,1998-02,M1,CZK100,
52499,1998-02,M1,HUF100,
52500,1998-02,M1,PLN100,
52501,1998-02,M1,RUB100,24.26
52502,1998-02,M1,SEK100,18.31
52503,1998-02,M1,TRY100,
52504,1998-02,M1,USD1,1.4672
52505,1998-02,M1,CAD1,1.0318
52506,1998-02,M1,ARS100,
52507,1998-02,M1,BRL100,
52508,1998-02,M1,MXN100,
52509,1998-02,M1,ZAR1,0.2967
52510,1998-02,M1,JPY100,1.1601
52511,1998-02,M1,AUD1,0.992
52512,1998-02,M1,CNY100,
52513,1998-02,M1,HKD100,
52514,1998-02,M1,KRW100,
52515,1998-02,M1,MYR100,
52516,1998-02,M1,NZD1,
52517,1998-02,M1,SGD100,
52518,1998-02,M1,THB100,
52519,1998-02,M1,XDR1,1.982
52520,1998-03,M0,EUR1,
52521,1998-03,M0,GBP1,2.4684
52522,1998-03,M0,DKK100,21.3623
52523,1998-03,M0,NOK100,19.6173
52524,1998-03,M0,CZK100,
52525,1998-03,M0,HUF100,
52526,1998-03,M0,PLN100,
52527,1998-03,M0,RUB100,24.4832
52528,1998-03,M0,SEK100,18.6518
52529,1998-03,M0,TRY100,
52530,1998-03,M0,USD1,1.4872
52531,1998-03,M0,CAD1,1.0497
52532,1998-03,M0,ARS100,
52533,1998-03,M0,BRL100,
52534,1998-03,M0,MXN100,
52535,1998-03,M0,ZAR1,0.299
52536,1998-03,M0,JPY100,1.152914
52537,1998-03,M0,AUD1,0.995891
52538,1998-03,M0,CNY100,
52539,1998-03,M0,HKD100,
52540,1998-03,M0,KRW100,
52541,1998-03,M0,MYR100,
52542,1998-03,M0,NZD1,
52543,1998-03,M0,SGD100,
52544,1998-03,M0,THB100,
52545,1998-03,M0,XDR1,2.000932
52546,1998-03,M1,EUR1,
52547,1998-03,M1,GBP1,2.5509
52548,1998-03,M1,DKK100,21.62
52549,1998-03,M1,NOK100,20.01
52550,1998-03,M1,CZK100,
52551,1998-03,M1,HUF100,
52552,1998-03,M1,PLN100,
52553,1998-03,M1,RUB100,25.02
52554,1998-03,M1,SEK100,19.1
52555,1998-03,M1,TRY100,
52556,1998-03,M1,USD1,1.5245
52557,1998-03,M1,CAD1,1.0717
52558,1998-03,M1,ARS100,
52559,1998-03,M1,BRL100,
52560,1998-03,M1,MXN100,
52561,1998-03,M1,ZAR1,0.3026
52562,1998-03,M1,JPY100,1.1411
52563,1998-03,M1,AUD1,1.0074
52564,1998-03,M1,CNY100,
52565,1998-03,M1,HKD100,
52566,1998-03,M1,KRW100,
52567,1998-03,M1,MYR100,
52568,1998-03,M1,NZD1,
52569,1998-03,M1,SGD100,
52570,1998-03,M1,THB100,
52571,1998-03,M1,XDR1,2.03202
52572,1998-04,M0,EUR1,
52573,1998-04,M0,GBP1,2.5163
52574,1998-04,M0,DKK100,21.759
52575,1998-04,M0,NOK100,19.99
52576,1998-04,M0,CZK100,
52577,1998-04,M0,HUF100,
52578,1998-04,M0,PLN100,
52579,1998-04,M0,RUB100,24.566
52580,1998-04,M0,SEK100,19.2335
52581,1998-04,M0,TRY100,
52582,1998-04,M0,USD1,1.5054
52583,1998-04,M0,CAD1,1.0533
52584,1998-04,M0,ARS100,
52585,1998-04,M0,BRL100,
52586,1998-04,M0,MXN100,
52587,1998-04,M0,ZAR1,0.2982
52588,1998-04,M0,JPY100,1.13945
52589,1998-04,M0,AUD1,0.981585
52590,1998-04,M0,CNY100,
52591,1998-04,M0,HKD100,
52592,1998-04,M0,KRW100,
52593,1998-04,M0,MYR100,
52594,1998-04,M0,NZD1,
52595,1998-04,M0,SGD100,
52596,1998-04,M0,THB100,
52597,1998-04,M0,XDR1,2.022885
52598,1998-04,M1,EUR1,
52599,1998-04,M1,GBP1,2.5002
52600,1998-04,M1,DKK100,21.87
52601,1998-04,M1,NOK100,20.05
52602,1998-04,M1,CZK100,
52603,1998-04,M1,HUF100,
52604,1998-04,M1,PLN100,
52605,1998-04,M1,RUB100,24.46
52606,1998-04,M1,SEK100,19.32
52607,1998-04,M1,TRY100,
52608,1998-04,M1,USD1,1.4966
52609,1998-04,M1,CAD1,1.0433
52610,1998-04,M1,ARS100,
52611,1998-04,M1,BRL100,
52612,1998-04,M1,MXN100,
52613,1998-04,M1,ZAR1,0.2962
52614,1998-04,M1,JPY100,1.1328
52615,1998-04,M1,AUD1,0.9741
52616,1998-04,M1,CNY100,
52617,1998-04,M1,HKD100,
52618,1998-04,M1,KRW100,
52619,1998-04,M1,MYR100,
52620,1998-04,M1,NZD1,
52621,1998-04,M1,SGD100,
52622,1998-04,M1,THB100,
52623,1998-04,M1,XDR1,2.0181
52624,1998-05,M0,EUR1,
52625,1998-05,M0,GBP1,2.4223
52626,1998-05,M0,DKK100,21.8525
52627,1998-05,M0,NOK100,19.851
52628,1998-05,M0,CZK100,
52629,1998-05,M0,HUF100,
52630,1998-05,M0,PLN100,
52631,1998-05,M0,RUB100,24.0425
52632,1998-05,M0,SEK100,19.2035
52633,1998-05,M0,TRY100,
52634,1998-05,M0,USD1,1.4784
52635,1998-05,M0,CAD1,1.0236
52636,1998-05,M0,ARS100,
52637,1998-05,M0,BRL100,
52638,1998-05,M0,MXN100,
52639,1998-05,M0,ZAR1,0.2904
52640,1998-05,M0,JPY100,1.096215
52641,1998-05,M0,AUD1,0.932955
52642,1998-05,M0,CNY100,
52643,1998-05,M0,HKD100,
52644,1998-05,M0,KRW100,
52645,1998-05,M0,MYR100,
52646,1998-05,M0,NZD1,
52647,1998-05,M0,SGD100,
52648,1998-05,M0,THB100,
52649,1998-05,M0,XDR1,1.988477
52650,1998-05,M1,EUR1,
52651,1998-05,M1,GBP1,2.4092
52652,1998-05,M1,DKK100,21.81
52653,1998-05,M1,NOK100,19.6
52654,1998-05,M1,CZK100,
52655,1998-05,M1,HUF100,
52656,1998-05,M1,PLN100,
52657,1998-05,M1,RUB100,24.0
52658,1998-05,M1,SEK100,18.87
52659,1998-05,M1,TRY100,
52660,1998-05,M1,USD1,1.4832
52661,1998-05,M1,CAD1,1.0206
52662,1998-05,M1,ARS100,
52663,1998-05,M1,BRL100,
52664,1998-05,M1,MXN100,
52665,1998-05,M1,ZAR1,0.2876
52666,1998-05,M1,JPY100,1.0671
52667,1998-05,M1,AUD1,0.927
52668,1998-05,M1,CNY100,
52669,1998-05,M1,HKD100,
52670,1998-05,M1,KRW100,
52671,1998-05,M1,MYR100,
52672,1998-05,M1,NZD1,
52673,1998-05,M1,SGD100,
52674,1998-05,M1,THB100,
52675,1998-05,M1,XDR1,1.9783400000000002
52676,1998-06,M0,EUR1,
52677,1998-06,M0,GBP1,2.4637
52678,1998-06,M0,DKK100,21.881
52679,1998-06,M0,NOK100,19.721
52680,1998-06,M0,CZK100,
52681,1998-06,M0,HUF100,
52682,1998-06,M0,PLN100,
52683,1998-06,M0,RUB100,24.0805
52684,1998-06,M0,SEK100,18.8833
52685,1998-06,M0,TRY100,
52686,1998-06,M0,USD1,1.4935
52687,1998-06,M0,CAD1,1.0193
52688,1998-06,M0,ARS100,
52689,1998-06,M0,BRL100,
52690,1998-06,M0,MXN100,
52691,1998-06,M0,ZAR1,0.2779
52692,1998-06,M0,JPY100,1.063795
52693,1998-06,M0,AUD1,0.9004709999999999
52694,1998-06,M0,CNY100,
52695,1998-06,M0,HKD100,
52696,1998-06,M0,KRW100,
52697,1998-06,M0,MYR100,
52698,1998-06,M0,NZD1,
52699,1998-06,M0,SGD100,
52700,1998-06,M0,THB100,
52701,1998-06,M0,XDR1,1.9919360000000002
52702,1998-06,M1,EUR1,
52703,1998-06,M1,GBP1,2.5404
52704,1998-06,M1,DKK100,22.14
52705,1998-06,M1,NOK100,19.87
52706,1998-06,M1,CZK100,
52707,1998-06,M1,HUF100,
52708,1998-06,M1,PLN100,
52709,1998-06,M1,RUB100,24.47
52710,1998-06,M1,SEK100,19.11
52711,1998-06,M1,TRY100,
52712,1998-06,M1,USD1,1.5242
52713,1998-06,M1,CAD1,1.0373
52714,1998-06,M1,ARS100,
52715,1998-06,M1,BRL100,
52716,1998-06,M1,MXN100,
52717,1998-06,M1,ZAR1,0.2583
52718,1998-06,M1,JPY100,1.0887
52719,1998-06,M1,AUD1,0.9348
52720,1998-06,M1,CNY100,
52721,1998-06,M1,HKD100,
52722,1998-06,M1,KRW100,
52723,1998-06,M1,MYR100,
52724,1998-06,M1,NZD1,
52725,1998-06,M1,SGD100,
52726,1998-06,M1,THB100,
52727,1998-06,M1,XDR1,2.02833
52728,1998-07,M0,EUR1,
52729,1998-07,M0,GBP1,2.4873
52730,1998-07,M0,DKK100,22.0826
52731,1998-07,M0,NOK100,19.84
52732,1998-07,M0,CZK100,
52733,1998-07,M0,HUF100,
52734,1998-07,M0,PLN100,
52735,1998-07,M0,RUB100,24.2491
52736,1998-07,M0,SEK100,18.9365
52737,1998-07,M0,TRY100,
52738,1998-07,M0,USD1,1.5133
52739,1998-07,M0,CAD1,1.0191
52740,1998-07,M0,ARS100,
52741,1998-07,M0,BRL100,
