"","Date","D0","D1","D2","Value","timeID"
"243","1988-07","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"244","1988-07","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1363.472,1988.5
"245","1988-07","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"246","1988-07","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"247","1988-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",385.188,1988.5
"248","1988-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"249","1988-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"250","1988-07","Einfuhr","Chemikalien","Wert in Millionen Franken",765.664,1988.5
"251","1988-07","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"252","1988-07","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"253","1988-07","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",699.81,1988.5
"254","1988-07","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"255","1988-07","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"256","1988-07","Einfuhr","Fahrzeuge","Wert in Millionen Franken",787.155,1988.5
"257","1988-07","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"258","1988-07","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"259","1988-07","Ausfuhr","Total","Wert in Millionen Franken",5630.025,1988.5
"260","1988-07","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"261","1988-07","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"262","1988-07","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1832.707,1988.5
"263","1988-07","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"264","1988-07","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"265","1988-07","Ausfuhr","Chemikalien","Wert in Millionen Franken",1242.51,1988.5
"266","1988-07","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"267","1988-07","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"268","1988-07","Ausfuhr","Metalle","Wert in Millionen Franken",557.003,1988.5
"269","1988-07","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"270","1988-07","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"271","1988-07","Ausfuhr","Uhren","Wert in Millionen Franken",442.427,1988.5
"272","1988-07","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"273","1988-07","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"274","1988-07","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",329.271,1988.5
"275","1988-07","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"276","1988-07","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"277","1988-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",342.139,1988.5
"278","1988-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.5
"279","1988-07","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.5
"280","1988-07","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-711.848,1988.5
"281","1988-08","Einfuhr","Total","Wert in Millionen Franken",5920.139,1988.58333333333
"282","1988-08","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"283","1988-08","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"284","1988-08","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1312.75,1988.58333333333
"285","1988-08","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"286","1988-08","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"287","1988-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",357.164,1988.58333333333
"288","1988-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"289","1988-08","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"290","1988-08","Einfuhr","Chemikalien","Wert in Millionen Franken",743.202,1988.58333333333
"291","1988-08","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"292","1988-08","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"293","1988-08","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",677.962,1988.58333333333
"294","1988-08","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"295","1988-08","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"296","1988-08","Einfuhr","Fahrzeuge","Wert in Millionen Franken",631.691,1988.58333333333
"297","1988-08","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"298","1988-08","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"299","1988-08","Ausfuhr","Total","Wert in Millionen Franken",4578.924,1988.58333333333
"300","1988-08","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"301","1988-08","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"302","1988-08","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1464.517,1988.58333333333
"303","1988-08","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"304","1988-08","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"305","1988-08","Ausfuhr","Chemikalien","Wert in Millionen Franken",1189.447,1988.58333333333
"306","1988-08","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"307","1988-08","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"308","1988-08","Ausfuhr","Metalle","Wert in Millionen Franken",402.665,1988.58333333333
"309","1988-08","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"310","1988-08","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"311","1988-08","Ausfuhr","Uhren","Wert in Millionen Franken",300.221,1988.58333333333
"312","1988-08","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"313","1988-08","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"314","1988-08","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",271.508,1988.58333333333
"315","1988-08","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"316","1988-08","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"317","1988-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",248.151,1988.58333333333
"318","1988-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.58333333333
"319","1988-08","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.58333333333
"320","1988-08","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-1341.215,1988.58333333333
"321","1988-09","Einfuhr","Total","Wert in Millionen Franken",6793.9,1988.66666666667
"322","1988-09","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"323","1988-09","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"324","1988-09","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1493.028,1988.66666666667
"325","1988-09","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"326","1988-09","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"327","1988-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",378.205,1988.66666666667
"328","1988-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"329","1988-09","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"330","1988-09","Einfuhr","Chemikalien","Wert in Millionen Franken",807.477,1988.66666666667
"331","1988-09","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"332","1988-09","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"333","1988-09","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",762.171,1988.66666666667
"334","1988-09","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"335","1988-09","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"336","1988-09","Einfuhr","Fahrzeuge","Wert in Millionen Franken",761.717,1988.66666666667
"337","1988-09","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"338","1988-09","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"339","1988-09","Ausfuhr","Total","Wert in Millionen Franken",5967.557,1988.66666666667
"340","1988-09","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"341","1988-09","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"342","1988-09","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1929.65,1988.66666666667
"343","1988-09","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"344","1988-09","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"345","1988-09","Ausfuhr","Chemikalien","Wert in Millionen Franken",1324.18,1988.66666666667
"346","1988-09","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"347","1988-09","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"348","1988-09","Ausfuhr","Metalle","Wert in Millionen Franken",588.691,1988.66666666667
"349","1988-09","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"350","1988-09","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"351","1988-09","Ausfuhr","Uhren","Wert in Millionen Franken",441.034,1988.66666666667
"352","1988-09","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"353","1988-09","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"354","1988-09","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",336.645,1988.66666666667
"355","1988-09","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"356","1988-09","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"357","1988-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",423.213,1988.66666666667
"358","1988-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.66666666667
"359","1988-09","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.66666666667
"360","1988-09","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-826.343,1988.66666666667
"361","1988-10","Einfuhr","Total","Wert in Millionen Franken",6874.713,1988.75
"362","1988-10","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"363","1988-10","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"364","1988-10","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1473.305,1988.75
"365","1988-10","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"366","1988-10","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"367","1988-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",445.52,1988.75
"368","1988-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"369","1988-10","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"370","1988-10","Einfuhr","Chemikalien","Wert in Millionen Franken",849.101,1988.75
"371","1988-10","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"372","1988-10","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"373","1988-10","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",679.971,1988.75
"374","1988-10","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"375","1988-10","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"376","1988-10","Einfuhr","Fahrzeuge","Wert in Millionen Franken",747.505,1988.75
"377","1988-10","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"378","1988-10","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"379","1988-10","Ausfuhr","Total","Wert in Millionen Franken",6151.557,1988.75
"380","1988-10","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"381","1988-10","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"382","1988-10","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1859.261,1988.75
"383","1988-10","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"384","1988-10","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"385","1988-10","Ausfuhr","Chemikalien","Wert in Millionen Franken",1420.272,1988.75
"386","1988-10","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"387","1988-10","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"388","1988-10","Ausfuhr","Metalle","Wert in Millionen Franken",593.021,1988.75
"389","1988-10","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"390","1988-10","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"391","1988-10","Ausfuhr","Uhren","Wert in Millionen Franken",540.484,1988.75
"392","1988-10","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"393","1988-10","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"394","1988-10","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",340.674,1988.75
"395","1988-10","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"396","1988-10","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"397","1988-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",415.077,1988.75
"398","1988-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.75
"399","1988-10","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.75
"400","1988-10","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-723.156,1988.75
"401","1988-11","Einfuhr","Total","Wert in Millionen Franken",6964.589,1988.83333333333
"402","1988-11","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.83333333333
"403","1988-11","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.83333333333
"404","1988-11","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",1623.021,1988.83333333333
"405","1988-11","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.83333333333
"406","1988-11","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.83333333333
"407","1988-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",453.722,1988.83333333333
"408","1988-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.83333333333
"409","1988-11","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",NA,1988.83333333333
"410","1988-11","Einfuhr","Chemikalien","Wert in Millionen Franken",839.75,1988.83333333333
"411","1988-11","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",NA,1988.83333333333
