"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2010_100","2010=100",97.55691,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2010_100","2010=100",95.42233,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2010_100","2010=100",96.45627,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2010_100","2010=100",96.32285,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2010_100","2010=100",95.62244,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2010_100","2010=100",96.25615,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2010_100","2010=100",84.74944,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2010_100","2010=100",88.4516,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2010_100","2010=100",91.45335,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2010_100","2010=100",93.75469,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2010_100","2010=100",93.2544,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2010_100","2010=100",89.55224,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2010_100","2010=100",90.35271,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2010_100","2010=100",91.55341,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2010_100","2010=100",90.35271,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2010_100","2010=100",90.25265,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2010_100","2010=100",92.7541,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2010_100","2010=100",90.65288,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2010_100","2010=100",89.55224,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2010_100","2010=100",89.25206,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2010_100","2010=100",89.95247,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2010_100","2010=100",94.25498,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2010_100","2010=100",91.95364,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2010_100","2010=100",91.55341,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2010_100","2010=100",90.15259,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2010_100","2010=100",93.2544,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2010_100","2010=100",93.85475,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2010_100","2010=100",94.4551,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2010_100","2010=100",94.35504,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2010_100","2010=100",94.55516,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2010_100","2010=100",99.65813,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2010_100","2010=100",96.25615,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2010_100","2010=100",96.75644,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2010_100","2010=100",93.85475,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2010_100","2010=100",96.8565,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2010_100","2010=100",95.55574,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2010_100","2010=100",97.65697,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2010_100","2010=100",95.6558,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2010_100","2010=100",96.05603,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2010_100","2010=100",96.25615,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2010_100","2010=100",95.6558,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2010_100","2010=100",97.05662,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2010_100","2010=100",94.35504,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2010_100","2010=100",97.05662,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2010_100","2010=100",95.45568,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2010_100","2010=100",95.95597,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2010_100","2010=100",95.25557,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2010_100","2010=100",97.55691,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2010_100","2010=100",97.35679,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2010_100","2010=100",96.8565,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",94.03284,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",97.48312,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2016","2016","IDX","Index","0","Units","2010_100","2010=100",99.04992,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2010_100","2010=100",96.37469,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2010_100","2010=100",94.30786,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2010_100","2010=100",93.2411,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2010_100","2010=100",94.17451,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2010_100","2010=100",93.27444,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2010_100","2010=100",98.10818,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2010_100","2010=100",97.97483,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2010_100","2010=100",99.14159,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2010_100","2010=100",98.70823,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2010_100","2010=100",97.34145,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2010_100","2010=100",97.34145,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2010_100","2010=100",99.10826,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2010_100","2010=100",102.1085,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2010_100","2010=100",102.9086,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2010_100","2010=100",97.00809,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2010_100","2010=100",97.40812,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2010_100","2010=100",94.70789,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2010_100","2010=100",95.40795,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2010_100","2010=100",92.80773,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2010_100","2010=100",94.70789,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2010_100","2010=100",93.50779,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2010_100","2010=100",93.80782,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2010_100","2010=100",92.4077,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2010_100","2010=100",93.30778,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2010_100","2010=100",92.90775,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2010_100","2010=100",96.30803,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2010_100","2010=100",92.4077,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2010_100","2010=100",93.50779,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2010_100","2010=100",93.90783,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2010_100","2010=100",97.70815,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2010_100","2010=100",98.4082,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2010_100","2010=100",98.20818,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2010_100","2010=100",94.60789,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2010_100","2010=100",99.90833,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2010_100","2010=100",99.40829,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2010_100","2010=100",99.6083,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2010_100","2010=100",99.6083,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2010_100","2010=100",98.20818,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2010_100","2010=100",98.50821,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2010_100","2010=100",98.60822,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2010_100","2010=100",99.00825,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2010_100","2010=100",100.4084,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2010_100","2010=100",96.30803,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2010_100","2010=100",95.30795,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2010_100","2010=100",96.80807,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2010_100","2010=100",94.30786,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2010_100","2010=100",100.9084,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2010_100","2010=100",98.50821,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2010_100","2010=100",99.80832,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2010_100","2010=100",99.00825,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2010_100","2010=100",101.8085,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2010_100","2010=100",102.1085,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2010_100","2010=100",102.4085,,
